Expt,Track,# Sharp Turns,Omega Turns,Blip Turns,Reversals,Second Reversals,Distance Traveled,Average Run Length,Positive Average Run Length,Positive Average X Displacement,Negative Average Run Length,Negative Average X Displacement,Positive Run Count,Negative Run Count,Fraction Neg Runs,Negative Bias Count,Positive Bias Count,posTimeAvg,negTimeAvg,posVelocityAvg,negVelocityAvg,posCurveIndexAvg,negCurveIndexAvg,posWVIAvg,negWVIAvg,StartCountBias,StartLengthBias,TTXI,TTXV,absTTXV
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,11,33,15,6,12,0,-172,28.991686,28.564819,8.475635,29.169546,19.470622,5,12,0.705882,-8.870791,2.529003,18.600000,21.208333,1.401279,1.320087,0.934833,0.945282,0.522254,0.527709,0.537931,0.416988,-0.010474,-1,1 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,12,81,54,7,17,3,-412,35.900558,21.840139,9.993478,44.102463,22.819992,14,24,0.631579,-16.436028,8.075213,18.000000,31.729167,1.182060,1.211978,0.898938,0.826331,0.576997,0.494156,0.519126,0.435943,-0.337602,-2,2 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,13,159,118,12,26,3,-364,35.160358,31.835087,12.536581,37.424370,16.341537,32,47,0.594937,-27.184807,16.252319,27.578125,32.478723,0.978498,0.996781,0.858385,0.867806,0.507904,0.489392,0.534351,0.462639,-0.080701,-2,2 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,14,159,79,25,44,11,-289,44.331093,50.024509,14.728559,40.285767,18.818872,27,38,0.584615,-23.363388,12.716843,46.148148,36.157895,1.017109,1.024188,0.904330,0.938078,0.534860,0.513313,0.544343,0.455899,0.107836,-1,1 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,15,73,52,10,11,0,-224,19.694204,11.640698,4.095032,21.707581,13.141397,5,20,0.800000,-14.007507,2.332299,12.100000,19.625000,0.778661,0.943371,0.860032,0.883422,0.522569,0.490960,0.551136,0.460691,-0.301871,-1,1 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,16,144,104,16,22,2,-317,38.748486,41.660767,13.660054,36.852116,16.535652,28,43,0.605634,-23.729067,14.460826,35.767857,31.395349,0.954812,0.972426,0.824648,0.846950,0.456104,0.522862,0.550827,0.475150,0.061247,-2,2 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,17,10,4,3,3,0,9,4.904560,8.176794,2.710327,1.632326,0.094482,1,1,0.500000,-0.641437,0.999477,132.500000,20.500000,0.020482,0.007012,0.331900,0.088064,0.511692,0.597937,0.548235,0.477415,0.667182,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,18,86,63,9,14,0,-332,29.981678,18.968088,7.799776,36.335670,17.581027,15,26,0.634146,-15.658045,7.356861,17.500000,31.192308,0.898816,0.990560,0.871831,0.832679,0.474078,0.485345,0.551502,0.486231,-0.314040,-2,2 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,19,1,1,0,0,0,1,5.282150,5.282150,0.211121,0.000000,0.000000,2,0,0.000000,0.000000,1.246692,31.250000,0.000000,0.012069,0.000000,0.096828,0.000000,0.384662,0.000000,0.551282,0.486634,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,20,2,2,0,0,0,3,1.123492,1.123492,-0.127808,0.000000,0.000000,1,0,0.000000,0.000000,0.104828,10.000000,0.000000,0.061439,0.000000,0.546860,0.000000,0.641476,0.000000,0.550107,0.487783,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,21,7,2,2,2,1,6,20.301136,20.301136,5.456787,0.000000,0.000000,1,0,0.000000,0.000000,0.883087,74.000000,0.000000,0.083479,0.000000,0.304292,0.000000,0.428231,0.000000,0.548936,0.488284,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,22,3,2,1,0,0,3,2.286076,2.286076,1.071330,0.000000,0.000000,3,0,0.000000,0.000000,2.112725,15.333333,0.000000,0.139406,0.000000,0.677499,0.000000,0.262284,0.000000,0.549683,0.487503,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,23,11,9,0,2,0,-11,3.692200,4.806455,0.818034,2.856509,1.691956,3,4,0.571429,-3.831633,2.691615,24.000000,22.125000,0.058796,0.129070,0.240799,0.468376,0.461827,0.547600,0.550000,0.487364,0.254464,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,24,52,37,8,7,0,-65,29.545837,24.053492,6.650126,32.841240,7.147360,12,20,0.625000,-9.164586,4.849642,25.458333,34.200000,0.795628,0.667816,0.907220,0.748347,0.548340,0.486780,0.546875,0.485236,-0.154456,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,25,69,55,4,10,0,29,33.929283,37.240528,20.394915,31.489422,12.372764,14,19,0.575758,-10.189729,9.301189,43.928571,38.342105,0.735836,0.593868,0.862372,0.742051,0.517919,0.358344,0.548624,0.482741,0.083677,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,26,1,1,0,0,0,0,3.832095,3.832095,0.179382,0.000000,0.000000,1,0,0.000000,0.000000,0.937782,51.000000,0.000000,0.004098,0.000000,0.054538,0.000000,0.665960,0.000000,0.547619,0.483642,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,27,62,36,7,17,2,70,53.900978,40.602615,14.581302,79.288765,18.929832,21,11,0.343750,-4.592680,11.236486,37.904762,67.136364,0.907025,0.795888,0.849751,0.740503,0.478124,0.445232,0.539792,0.499170,-0.322677,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,28,65,50,5,10,0,65,44.113739,50.250656,11.731303,33.067291,14.393927,18,10,0.357143,-4.775638,8.585325,48.555556,28.900000,0.884280,0.914781,0.812048,0.815035,0.458997,0.456217,0.537954,0.502686,0.206238,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,29,1,1,0,0,0,-1,4.781943,0.000000,0.000000,4.781943,0.404541,0,1,1.000000,-0.950944,0.000000,0.000000,66.000000,0.000000,0.006535,0.000000,0.090201,0.000000,0.889032,0.537068,0.503454,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,30,3,0,2,1,0,0,12.580729,0.000000,0.000000,12.580729,0.247314,0,1,1.000000,-0.123265,0.000000,0.000000,50.000000,0.000000,0.048427,0.000000,0.192465,0.000000,0.857288,0.536184,0.504020,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_N2_Tc15_16_24\240531_N2_Tc15_16_24_w1a_tracks.bin,31,1,0,0,1,0,0,2.880966,0.000000,0.000000,2.880966,0.155670,0,2,1.000000,-1.157283,0.000000,0.000000,24.750000,0.000000,0.016673,0.000000,0.149497,0.000000,0.505915,0.536066,0.504186,-1.000000,0,0 
