Expt,Track,# Sharp Turns,Omega Turns,Blip Turns,Reversals,Second Reversals,Distance Traveled,Average Run Length,Positive Average Run Length,Positive Average X Displacement,Negative Average Run Length,Negative Average X Displacement,Positive Run Count,Negative Run Count,Fraction Neg Runs,Negative Bias Count,Positive Bias Count,posTimeAvg,negTimeAvg,posVelocityAvg,negVelocityAvg,posCurveIndexAvg,negCurveIndexAvg,posWVIAvg,negWVIAvg,StartCountBias,StartLengthBias,TTXI,TTXV,absTTXV
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,13,2,1,0,1,0,-1,4.018556,0.000000,0.000000,4.018556,0.404480,0,2,1.000000,-1.501511,0.000000,0.000000,29.250000,0.000000,0.026800,0.000000,0.178989,0.000000,0.444804,0.586207,0.527600,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,14,13,10,1,2,0,-87,33.790321,0.000000,0.000000,33.790321,15.928711,0,5,1.000000,-1.828979,0.000000,0.000000,25.100000,0.000000,1.881251,0.000000,0.976622,0.000000,0.478722,0.593333,0.541591,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,15,2,2,0,0,0,0,4.828942,4.328828,1.098083,5.329056,0.247437,1,1,0.500000,-0.671259,1.000000,16.500000,29.000000,0.068805,0.012971,0.262259,0.070587,0.359194,0.445041,0.592105,0.542559,-0.103566,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,16,1,1,0,0,0,0,4.129356,4.129356,0.027222,0.000000,0.000000,1,0,0.000000,0.000000,0.710358,52.500000,0.000000,0.000626,0.000000,0.007961,0.000000,0.341525,0.000000,0.594771,0.540385,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,17,1,1,0,0,0,0,3.713830,3.713830,0.129395,0.000000,0.000000,1,0,0.000000,0.000000,0.655769,39.500000,0.000000,0.003586,0.000000,0.038139,0.000000,0.786041,0.000000,0.590909,0.543476,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,18,6,6,0,0,0,-27,34.462971,31.339401,2.348755,36.024757,14.343750,1,2,0.666667,-0.796077,0.074197,27.000000,57.750000,1.133060,0.913194,0.976171,1.000679,0.519548,0.416268,0.598726,0.549261,-0.069553,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,19,172,92,31,37,12,-70,22.196970,20.020947,1.951630,23.122938,2.200834,20,47,0.701493,-7.249550,5.495364,20.350000,22.819149,0.814682,0.921292,0.911252,0.949365,0.490739,0.488585,0.598214,0.559365,-0.071899,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,20,1,1,0,0,0,0,6.355413,0.000000,0.000000,6.355413,-0.003906,0,1,1.000000,-0.381246,0.000000,0.000000,64.000000,0.000000,0.000073,0.000000,0.000735,0.000000,0.188348,0.600000,0.558071,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,21,1,1,0,0,0,0,5.908577,0.000000,0.000000,5.908577,0.187134,0,1,1.000000,-0.310094,0.000000,0.000000,51.500000,0.000000,0.011008,0.000000,0.095951,0.000000,0.802552,0.597345,0.559849,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,22,3,3,0,0,0,54,28.006058,80.973183,71.134766,1.522495,0.148315,1,2,0.666667,-1.639772,0.952815,114.500000,6.500000,0.651920,0.094614,0.921846,0.402240,0.291944,0.382646,0.602620,0.561444,0.963089,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,23,1,1,0,0,0,0,6.586504,0.000000,0.000000,6.586504,0.110718,0,1,1.000000,-0.839119,0.000000,0.000000,87.000000,0.000000,0.003255,0.000000,0.042991,0.000000,0.593366,0.604348,0.560207,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240509_N2_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24\240509_ola375DCR5281het_Tc15_16_24_w1a_tracks.bin,24,32,18,2,10,2,-18,17.733130,8.761528,2.529755,24.910410,3.035889,4,5,0.555556,-1.487346,1.769671,8.250000,22.400000,0.951504,0.856310,0.951858,0.805208,0.503488,0.356409,0.598326,0.567961,-0.479595,0,0 
