Expt,Track,# Sharp Turns,Omega Turns,Blip Turns,Reversals,Second Reversals,Distance Traveled,Average Run Length,Positive Average Run Length,Positive Average X Displacement,Negative Average Run Length,Negative Average X Displacement,Positive Run Count,Negative Run Count,Fraction Neg Runs,Negative Bias Count,Positive Bias Count,posTimeAvg,negTimeAvg,posVelocityAvg,negVelocityAvg,posCurveIndexAvg,negCurveIndexAvg,posWVIAvg,negWVIAvg,StartCountBias,StartLengthBias,TTXI,TTXV,absTTXV
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,33,3,3,0,0,0,-39,3.967461,0.000000,0.000000,3.967461,0.725586,0,1,1.000000,-0.998241,0.000000,0.000000,53.500000,0.000000,0.013564,0.000000,0.182912,0.000000,0.132828,0.656757,0.463596,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,34,2,2,0,0,0,41,6.696456,6.696456,0.654663,0.000000,0.000000,2,0,0.000000,0.000000,1.864769,73.000000,0.000000,0.024804,0.000000,0.217063,0.000000,0.749561,0.000000,0.653226,0.466542,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,35,10,7,2,1,0,7,7.908556,6.992332,2.939962,9.282892,1.274475,3,2,0.400000,-0.348056,1.278151,11.666667,22.750000,0.512160,0.349910,0.937399,0.847662,0.463301,0.348725,0.649867,0.469400,-0.140739,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,36,2,2,0,0,0,-1,3.439791,1.822280,0.063477,5.057303,0.383423,1,1,0.500000,-0.999629,0.999393,14.500000,47.500000,0.005572,0.008233,0.044338,0.077330,0.309657,0.515237,0.649077,0.469990,-0.470235,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,37,9,5,4,0,0,15,7.784329,7.784329,1.246979,0.000000,0.000000,2,0,0.000000,0.000000,0.386069,14.250000,0.000000,0.497320,0.000000,0.948962,0.000000,0.470553,0.000000,0.645669,0.472625,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,38,1,0,0,1,0,0,5.008949,6.835109,0.618164,3.182790,1.179321,1,1,0.500000,-0.987277,0.499642,35.500000,18.000000,0.042894,0.068049,0.222779,0.384848,0.736350,0.494745,0.644909,0.473115,0.364579,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,39,6,5,1,0,0,0,2.750266,4.262810,2.475830,1.993995,0.358185,1,2,0.666667,-0.787717,0.619126,7.000000,7.250000,0.568191,0.275864,0.933032,0.633223,0.419771,0.470648,0.645078,0.472805,0.362616,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,40,1,1,0,0,0,-1,0.648139,0.000000,0.000000,0.648139,0.109131,0,1,1.000000,-0.649366,0.000000,0.000000,5.500000,0.000000,0.050248,0.000000,0.426398,0.000000,0.678980,0.645995,0.471833,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,41,1,1,0,0,0,-1,4.674788,0.000000,0.000000,4.674788,0.812744,0,1,1.000000,-0.976566,0.000000,0.000000,58.000000,0.000000,0.014069,0.000000,0.174555,0.000000,0.727458,0.644330,0.473322,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,42,1,1,0,0,0,0,5.550191,5.550191,0.100464,0.000000,0.000000,1,0,0.000000,0.000000,0.447359,54.000000,0.000000,0.003079,0.000000,0.029960,0.000000,0.447667,0.000000,0.642674,0.474739,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,43,1,1,0,0,0,0,2.847196,0.000000,0.000000,2.847196,-0.039307,0,1,1.000000,-0.304776,0.000000,0.000000,64.000000,0.000000,0.000815,0.000000,0.018309,0.000000,0.401922,0.641026,0.476330,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240508_N2_ola375DCR5281het_Tc15_16_24\240508_N2_Tc15_16_24\240508_N2_Tc15_16_24_w1a_tracks.bin,44,1,0,0,1,0,0,2.082584,2.082584,0.058044,0.000000,0.000000,2,0,0.000000,0.000000,1.861400,23.250000,0.000000,0.009494,0.000000,0.176316,0.000000,0.585132,0.000000,0.640306,0.477235,1.000000,0,0 
