Expt,Track,# Sharp Turns,Omega Turns,Blip Turns,Reversals,Second Reversals,Distance Traveled,Average Run Length,Positive Average Run Length,Positive Average X Displacement,Negative Average Run Length,Negative Average X Displacement,Positive Run Count,Negative Run Count,Fraction Neg Runs,Negative Bias Count,Positive Bias Count,posTimeAvg,negTimeAvg,posVelocityAvg,negVelocityAvg,posCurveIndexAvg,negCurveIndexAvg,posWVIAvg,negWVIAvg,StartCountBias,StartLengthBias,TTXI,TTXV,absTTXV
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,11,116,56,18,32,10,-177,53.686703,70.823555,5.682353,47.455116,6.765281,12,33,0.733333,-8.735929,2.303788,67.083333,43.045455,0.891388,1.003419,0.870085,0.898013,0.462022,0.460668,0.616228,0.484303,0.197571,-1,1 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,12,1,0,1,0,0,0,5.261239,5.261239,0.050293,0.000000,0.000000,1,0,0.000000,0.000000,0.515053,71.000000,0.000000,0.001632,0.000000,0.022021,0.000000,0.321738,0.000000,0.617068,0.483551,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,13,145,90,20,28,7,-207,40.756199,59.729565,5.871501,28.449150,6.509977,24,37,0.606557,-13.558300,5.264419,52.395833,25.945946,1.121652,1.044575,0.933575,0.930262,0.509073,0.495937,0.611969,0.486309,0.354739,-1,1 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,14,2,2,0,0,0,-1,10.040482,0.000000,0.000000,10.040482,0.979248,0,1,1.000000,-0.167425,0.000000,0.000000,52.500000,0.000000,0.106519,0.000000,0.556972,0.000000,0.380507,0.612717,0.485747,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,15,1,1,0,0,0,0,6.698136,0.000000,0.000000,6.698136,0.225586,0,1,1.000000,-0.955648,0.000000,0.000000,59.000000,0.000000,0.003905,0.000000,0.034393,0.000000,0.441997,0.613462,0.485113,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,16,2,2,0,0,0,1,8.731113,8.731113,0.770020,0.000000,0.000000,1,0,0.000000,0.000000,0.374184,94.500000,0.000000,0.020999,0.000000,0.227280,0.000000,0.834795,0.000000,0.612284,0.486060,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,17,2,2,0,0,0,-2,9.651177,0.000000,0.000000,9.651177,1.818359,0,1,1.000000,-0.359800,0.000000,0.000000,60.000000,0.000000,0.084351,0.000000,0.524400,0.000000,0.197790,0.613027,0.485494,-1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,18,56,28,13,11,4,-71,47.579468,37.188812,11.300059,51.246754,8.334297,6,17,0.739130,-5.560113,2.679611,30.000000,43.058824,1.118472,0.986469,0.899815,0.909577,0.551466,0.564034,0.612844,0.477618,-0.158963,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,19,2,2,0,0,0,1,9.854284,9.854284,0.504028,0.000000,0.000000,1,0,0.000000,0.000000,0.169259,100.500000,0.000000,0.032137,0.000000,0.327758,0.000000,0.098550,0.000000,0.613553,0.477082,1.000000,0,0 
Z:\Malcom\Behavior\Analysis\240531_N2_ola375DCR5281het_Tc15_16_24\240531_ola375_Tc15_16_24\240531_ola375_Tc15_16_24_w1a_tracks.bin,20,1,1,0,0,0,-8,23.134102,30.906990,1.646606,15.361214,7.849487,1,1,0.500000,-0.495225,0.051040,31.000000,14.000000,0.913132,1.100354,0.915880,1.002848,0.688652,0.589275,0.613139,0.476891,0.335993,0,0 
