LABEL,FRAME,Mean ch1
Label,Frame,Mean ch1
,,(counts)
ID5707,102.0,714.5135135135135
ID9876,102.0,644.5945945945946
ID10677,102.0,471.1621621621622
ID6769,102.0,770.1621621621622
ID3266,102.0,630.0
ID7625,102.0,455.18918918918916
ID4210,103.0,317.02702702702703
ID8888,103.0,509.9189189189189
ID5710,103.0,720.8378378378378
ID9878,103.0,740.027027027027
ID10679,103.0,468.94594594594594
ID6771,103.0,860.6486486486486
ID3268,103.0,686.4594594594595
ID7628,103.0,484.3783783783784
ID4213,104.0,316.72972972972974
ID8890,104.0,505.5945945945946
ID5713,104.0,728.5135135135135
ID9880,104.0,763.5405405405405
ID10681,104.0,443.81081081081084
ID6773,104.0,877.1621621621622
ID3270,104.0,685.5135135135135
ID7632,104.0,469.64864864864865
ID4217,105.0,290.3783783783784
ID8892,105.0,471.0810810810811
ID5715,105.0,700.2972972972973
ID9882,105.0,671.3783783783783
ID10685,105.0,429.64864864864865
ID6775,105.0,772.4054054054054
ID3272,105.0,590.2702702702703
ID7635,105.0,461.2432432432432
ID4223,106.0,288.6756756756757
ID8894,106.0,481.5135135135135
ID5718,106.0,724.4864864864865
ID9884,106.0,658.8378378378378
ID10687,106.0,446.86486486486484
ID6777,106.0,805.4324324324324
ID3274,106.0,606.1621621621622
ID7638,106.0,462.72972972972974
ID4231,107.0,287.0810810810811
ID8896,107.0,471.94594594594594
ID5721,107.0,719.4054054054054
ID9886,107.0,691.972972972973
ID10689,107.0,447.7837837837838
ID6779,107.0,808.7567567567568
ID3276,107.0,610.2432432432432
ID7641,107.0,455.4054054054054
ID4235,108.0,294.05405405405406
ID8898,108.0,475.2432432432432
ID5724,108.0,716.4054054054054
ID9888,108.0,668.6216216216217
ID10691,108.0,447.3783783783784
ID6781,108.0,799.4864864864865
ID3278,108.0,610.7567567567568
ID7644,108.0,463.6756756756757
ID4241,109.0,315.0
ID8900,109.0,473.5945945945946
ID5727,109.0,707.9459459459459
ID9890,109.0,652.1891891891892
ID10693,109.0,447.27027027027026
ID6783,109.0,809.4594594594595
ID3280,109.0,616.7027027027027
ID7647,109.0,465.35135135135135
ID4244,110.0,319.7567567567568
ID8902,110.0,478.18918918918916
ID5730,110.0,699.7297297297297
ID9892,110.0,668.6486486486486
ID10695,110.0,453.64864864864865
ID6785,110.0,809.1351351351351
ID3282,110.0,616.7027027027027
ID7650,110.0,468.2972972972973
ID4248,111.0,337.9189189189189
ID8904,111.0,485.2432432432432
ID5733,111.0,689.5945945945946
ID9894,111.0,659.1891891891892
ID10697,111.0,472.1081081081081
ID6787,111.0,785.081081081081
ID3284,111.0,610.3243243243244
ID7653,111.0,456.3783783783784
ID4251,112.0,355.3783783783784
ID8906,112.0,488.9189189189189
ID5736,112.0,691.1351351351351
ID9896,112.0,686.4864864864865
ID10699,112.0,461.8378378378378
ID6789,112.0,780.6756756756756
ID3286,112.0,614.0
ID7656,112.0,464.02702702702703
ID4254,113.0,321.5135135135135
ID8908,113.0,522.6486486486486
ID5739,113.0,739.2972972972973
ID9898,113.0,685.2972972972973
ID10701,113.0,473.1081081081081
ID6791,113.0,850.7837837837837
ID3288,113.0,668.918918918919
ID7659,113.0,485.8378378378378
ID4257,114.0,336.4864864864865
ID8910,114.0,481.02702702702703
ID5741,114.0,718.1891891891892
ID9900,114.0,670.5675675675676
ID10703,114.0,460.81081081081084
ID6794,114.0,766.5135135135135
ID3290,114.0,584.1351351351351
ID7663,114.0,461.64864864864865
ID4260,115.0,316.13513513513516
ID8912,115.0,497.2432432432432
ID5744,115.0,680.2162162162163
ID9903,115.0,702.972972972973
ID10705,115.0,461.4054054054054
ID6796,115.0,796.6756756756756
ID3292,115.0,598.4054054054054
ID7666,115.0,479.3243243243243
ID4264,116.0,302.4054054054054
ID8914,116.0,494.56756756756755
ID5747,116.0,678.4864864864865
ID9905,116.0,700.2432432432432
ID10707,116.0,460.3243243243243
ID6798,116.0,799.5135135135135
ID3294,116.0,586.6216216216217
ID7670,116.0,471.4054054054054
ID4267,117.0,301.1081081081081
ID8916,117.0,521.972972972973
ID5750,117.0,732.918918918919
ID9908,117.0,758.081081081081
ID10709,117.0,531.1621621621622
ID6800,117.0,854.2432432432432
ID3296,117.0,640.0540540540541
ID7673,117.0,488.64864864864865
ID4270,118.0,307.6216216216216
ID8918,118.0,472.81081081081084
ID5752,118.0,700.1351351351351
ID9910,118.0,700.0540540540541
ID10711,118.0,502.7837837837838
ID6803,118.0,747.918918918919
ID3298,118.0,551.3243243243244
ID7677,118.0,456.3783783783784
ID4273,119.0,301.56756756756755
ID8920,119.0,509.8378378378378
ID5755,119.0,743.027027027027
ID9912,119.0,772.4324324324324
ID10713,119.0,517.7027027027027
ID6805,119.0,850.4864864864865
ID3300,119.0,607.4054054054054
ID7680,119.0,501.7837837837838
ID4279,120.0,288.81081081081084
ID8922,120.0,482.27027027027026
ID5757,120.0,705.2432432432432
ID9914,120.0,689.2432432432432
ID10717,120.0,465.94594594594594
ID6808,120.0,748.5945945945946
ID3302,120.0,568.8918918918919
ID7684,120.0,454.8378378378378
ID4282,121.0,273.94594594594594
ID8924,121.0,486.64864864864865
ID5760,121.0,677.4054054054054
ID9916,121.0,682.5135135135135
ID10719,121.0,464.86486486486484
ID6810,121.0,783.6486486486486
ID3304,121.0,587.5675675675676
ID7687,121.0,467.5405405405405
ID4285,122.0,283.5945945945946
ID8926,122.0,493.1621621621622
ID5763,122.0,684.8918918918919
ID9918,122.0,709.3783783783783
ID10721,122.0,453.86486486486484
ID6812,122.0,774.1891891891892
ID3306,122.0,586.3783783783783
ID7691,122.0,467.4594594594595
ID4289,123.0,289.9189189189189
ID8928,123.0,500.86486486486484
ID5766,123.0,701.6756756756756
ID9920,123.0,710.2702702702703
ID10723,123.0,449.0810810810811
ID6814,123.0,795.2972972972973
ID3308,123.0,592.5135135135135
ID7694,123.0,475.94594594594594
ID4293,124.0,281.81081081081084
ID8930,124.0,495.3783783783784
ID5769,124.0,708.5675675675676
ID9922,124.0,706.7567567567568
ID10725,124.0,438.72972972972974
ID6816,124.0,791.3513513513514
ID3310,124.0,615.7297297297297
ID7697,124.0,474.56756756756755
ID4297,125.0,277.86486486486484
ID8932,125.0,492.05405405405406
ID5772,125.0,701.5945945945946
ID9924,125.0,700.1351351351351
ID10727,125.0,431.2432432432432
ID6818,125.0,792.4054054054054
ID3312,125.0,610.1891891891892
ID7700,125.0,474.43243243243245
ID4301,126.0,282.56756756756755
ID8934,126.0,504.4054054054054
ID5775,126.0,707.8918918918919
ID9926,126.0,645.0540540540541
ID10729,126.0,467.43243243243245
ID6820,126.0,794.6486486486486
ID3314,126.0,614.8108108108108
ID7703,126.0,474.56756756756755
ID4305,127.0,269.8378378378378
ID8936,127.0,504.5945945945946
ID5778,127.0,704.2162162162163
ID9928,127.0,719.7297297297297
ID10731,127.0,461.86486486486484
ID6822,127.0,793.4594594594595
ID3316,127.0,616.918918918919
ID7706,127.0,462.9189189189189
ID4309,128.0,274.1081081081081
ID8938,128.0,507.8378378378378
ID5781,128.0,698.2162162162163
ID9930,128.0,723.1891891891892
ID10733,128.0,438.72972972972974
ID6824,128.0,792.8378378378378
ID3318,128.0,603.5675675675676
ID7709,128.0,483.9189189189189
ID4312,129.0,273.27027027027026
ID8940,129.0,507.0
ID5784,129.0,712.5675675675676
ID9932,129.0,716.1081081081081
ID10735,129.0,435.2972972972973
ID6826,129.0,810.0540540540541
ID3320,129.0,631.1081081081081
ID7713,129.0,477.86486486486484
ID4316,130.0,281.5945945945946
ID8942,130.0,505.2432432432432
ID5787,130.0,755.4594594594595
ID9934,130.0,713.027027027027
ID10737,130.0,444.1621621621622
ID6828,130.0,809.4054054054054
ID3322,130.0,628.9459459459459
ID7716,130.0,472.8918918918919
ID4320,131.0,273.7567567567568
ID8944,131.0,506.7027027027027
ID5790,131.0,746.081081081081
ID9936,131.0,708.0540540540541
ID10739,131.0,437.5945945945946
ID6830,131.0,797.2162162162163
ID3324,131.0,628.8918918918919
ID7719,131.0,477.7027027027027
ID4324,132.0,279.18918918918916
ID8946,132.0,502.7567567567568
ID5793,132.0,746.2432432432432
ID9938,132.0,700.027027027027
ID10741,132.0,435.3783783783784
ID6832,132.0,809.8378378378378
ID3326,132.0,631.1351351351351
ID7723,132.0,476.05405405405406
ID4328,133.0,277.13513513513516
ID8948,133.0,509.94594594594594
ID5796,133.0,726.3783783783783
ID9940,133.0,705.2432432432432
ID10743,133.0,427.1081081081081
ID6834,133.0,806.5405405405405
ID3328,133.0,620.1891891891892
ID7726,133.0,473.18918918918916
ID4332,134.0,285.86486486486484
ID8950,134.0,505.18918918918916
ID5799,134.0,738.3513513513514
ID9942,134.0,711.3243243243244
ID10745,134.0,432.5405405405405
ID6836,134.0,810.8648648648649
ID3330,134.0,608.3243243243244
ID7729,134.0,480.9189189189189
ID4336,135.0,271.56756756756755
ID8952,135.0,508.6756756756757
ID5802,135.0,729.7297297297297
ID9944,135.0,703.7567567567568
ID10747,135.0,424.1081081081081
ID6838,135.0,812.7297297297297
ID3332,135.0,611.5135135135135
ID7733,135.0,480.2972972972973
ID4340,136.0,269.0810810810811
ID8954,136.0,513.1891891891892
ID5805,136.0,723.4324324324324
ID9946,136.0,692.027027027027
ID10749,136.0,417.56756756756755
ID6840,136.0,803.6756756756756
ID3334,136.0,621.8648648648649
ID7736,136.0,480.02702702702703
ID4344,137.0,282.5135135135135
ID8956,137.0,513.5405405405405
ID5808,137.0,734.1891891891892
ID9948,137.0,691.6216216216217
ID10751,137.0,416.1081081081081
ID6842,137.0,805.2432432432432
ID3336,137.0,617.081081081081
ID7739,137.0,470.94594594594594
ID4348,138.0,271.43243243243245
ID8958,138.0,508.2972972972973
ID5811,138.0,717.0540540540541
ID9950,138.0,677.7837837837837
ID10753,138.0,425.02702702702703
ID6844,138.0,798.8648648648649
ID3338,138.0,613.918918918919
ID7742,138.0,476.0810810810811
ID4354,139.0,259.7837837837838
ID8960,139.0,491.81081081081084
ID5814,139.0,713.081081081081
ID9952,139.0,681.7027027027027
ID10755,139.0,425.3783783783784
ID6846,139.0,800.4864864864865
ID3340,139.0,619.081081081081
ID7745,139.0,471.81081081081084
ID4358,140.0,262.97297297297297
ID8962,140.0,502.2162162162162
ID5817,140.0,708.4594594594595
ID9954,140.0,684.5945945945946
ID10757,140.0,419.0810810810811
ID6848,140.0,798.7297297297297
ID3342,140.0,625.2432432432432
ID7749,140.0,474.56756756756755
ID4363,141.0,267.5945945945946
ID8964,141.0,504.81081081081084
ID5820,141.0,709.5675675675676
ID9956,141.0,688.9459459459459
ID10759,141.0,422.2432432432432
ID6850,141.0,795.027027027027
ID3344,141.0,629.7567567567568
ID7752,141.0,480.1081081081081
ID4367,142.0,266.2432432432432
ID8966,142.0,504.27027027027026
ID5823,142.0,711.3513513513514
ID9958,142.0,684.918918918919
ID10761,142.0,412.56756756756755
ID6852,142.0,799.1621621621622
ID3346,142.0,613.6756756756756
ID7756,142.0,481.35135135135135
ID4371,143.0,266.94594594594594
ID8968,143.0,508.5405405405405
ID5826,143.0,709.6486486486486
ID9960,143.0,694.081081081081
ID10763,143.0,413.97297297297297
ID6854,143.0,796.6756756756756
ID3348,143.0,619.972972972973
ID7760,143.0,482.1621621621622
ID4375,144.0,260.35135135135135
ID8970,144.0,509.2972972972973
ID5829,144.0,708.5675675675676
ID9962,144.0,682.4054054054054
ID10765,144.0,414.5135135135135
ID6856,144.0,771.972972972973
ID3350,144.0,617.1891891891892
ID7763,144.0,483.6756756756757
ID4378,145.0,286.2432432432432
ID8972,145.0,547.3243243243244
ID5832,145.0,717.7837837837837
ID9964,145.0,715.8918918918919
ID10767,145.0,420.7567567567568
ID6858,145.0,853.6216216216217
ID3352,145.0,665.2162162162163
ID7766,145.0,508.4864864864865
ID4385,146.0,280.4864864864865
ID8974,146.0,480.0
ID5834,146.0,688.3783783783783
ID9966,146.0,664.027027027027
ID10769,146.0,416.56756756756755
ID6860,146.0,787.2162162162163
ID3354,146.0,588.027027027027
ID7770,146.0,482.27027027027026
ID4389,147.0,267.5945945945946
ID8976,147.0,508.6216216216216
ID5837,147.0,708.6756756756756
ID9968,147.0,657.2702702702703
ID10771,147.0,408.7027027027027
ID6862,147.0,835.1621621621622
ID3356,147.0,602.972972972973
ID7773,147.0,484.5945945945946
ID4392,148.0,275.64864864864865
ID8978,148.0,492.1621621621622
ID5840,148.0,705.9459459459459
ID9970,148.0,690.7027027027027
ID10773,148.0,412.8378378378378
ID6864,148.0,851.1621621621622
ID3358,148.0,595.7027027027027
ID7776,148.0,478.8378378378378
ID4396,149.0,283.1081081081081
ID8980,149.0,536.7027027027027
ID5843,149.0,758.4324324324324
ID9972,149.0,698.7297297297297
ID10775,149.0,423.7027027027027
ID6866,149.0,922.7297297297297
ID3360,149.0,653.0
ID7779,149.0,513.2432432432432
ID4402,150.0,306.4594594594595
ID8982,150.0,494.5945945945946
ID5845,150.0,730.8378378378378
ID9974,150.0,647.9459459459459
ID10777,150.0,407.27027027027026
ID6869,150.0,826.8378378378378
ID3362,150.0,581.0
ID7783,150.0,465.02702702702703
ID4406,151.0,278.13513513513516
ID8985,151.0,545.3513513513514
ID5848,151.0,752.2432432432432
ID9976,151.0,695.1891891891892
ID10779,151.0,409.2972972972973
ID6871,151.0,891.4594594594595
ID3364,151.0,663.3783783783783
ID7786,151.0,502.0
ID4413,152.0,286.27027027027026
ID8987,152.0,501.56756756756755
ID5850,152.0,676.5135135135135
ID9978,152.0,640.3243243243244
ID10781,152.0,404.0810810810811
ID6874,152.0,814.1081081081081
ID3366,152.0,609.6756756756756
ID7790,152.0,468.6756756756757
ID4418,153.0,270.02702702702703
ID8989,153.0,507.43243243243245
ID5853,153.0,691.5405405405405
ID9980,153.0,591.5945945945946
ID10783,153.0,412.0
ID6876,153.0,850.0540540540541
ID3368,153.0,629.6756756756756
ID7793,153.0,488.3783783783784
ID4423,154.0,281.64864864864865
ID8992,154.0,538.6756756756756
ID5856,154.0,738.8918918918919
ID9982,154.0,697.5135135135135
ID10785,154.0,402.6756756756757
ID6878,154.0,917.8378378378378
ID3370,154.0,674.4324324324324
ID7796,154.0,520.3783783783783
ID4427,155.0,262.2432432432432
ID8994,155.0,498.86486486486484
ID5858,155.0,681.5405405405405
ID9985,155.0,626.8378378378378
ID10787,155.0,404.0
ID6880,155.0,797.1351351351351
ID3372,155.0,606.081081081081
ID7800,155.0,478.81081081081084
ID4431,156.0,271.1081081081081
ID8996,156.0,498.35135135135135
ID5861,156.0,693.9459459459459
ID9987,156.0,669.6486486486486
ID10789,156.0,408.27027027027026
ID6882,156.0,809.5405405405405
ID3374,156.0,623.4864864864865
ID7803,156.0,489.7837837837838
ID4436,157.0,273.35135135135135
ID8998,157.0,487.1621621621622
ID5864,157.0,688.7567567567568
ID9989,157.0,641.3513513513514
ID10791,157.0,399.4054054054054
ID6884,157.0,818.3513513513514
ID3376,157.0,625.7297297297297
ID7806,157.0,487.18918918918916
ID4439,158.0,269.9189189189189
ID9000,158.0,496.86486486486484
ID5867,158.0,690.7837837837837
ID9991,158.0,644.5675675675676
ID10796,158.0,400.6216216216216
ID6886,158.0,824.2972972972973
ID3378,158.0,622.8648648648649
ID7809,158.0,499.4864864864865
ID4443,159.0,275.1621621621622
ID9002,159.0,514.1891891891892
ID5869,159.0,711.8378378378378
ID9993,159.0,638.6486486486486
ID10798,159.0,393.6756756756757
ID6888,159.0,807.8918918918919
ID3380,159.0,618.9459459459459
ID7812,159.0,484.81081081081084
ID4447,160.0,278.3783783783784
ID9004,160.0,538.7837837837837
ID5872,160.0,731.3513513513514
ID9995,160.0,648.4594594594595
ID10800,160.0,401.94594594594594
ID6890,160.0,907.7297297297297
ID3382,160.0,674.3783783783783
ID7815,160.0,510.27027027027026
ID4453,161.0,270.7837837837838
ID9006,161.0,500.4054054054054
ID5874,161.0,713.5675675675676
ID9997,161.0,647.6216216216217
ID10802,161.0,386.86486486486484
ID6892,161.0,788.5675675675676
ID3384,161.0,602.5405405405405
ID7819,161.0,487.0
ID4458,162.0,265.4864864864865
ID9008,162.0,517.2162162162163
ID5877,162.0,677.0
ID9999,162.0,634.8648648648649
ID10804,162.0,422.8378378378378
ID6894,162.0,791.0540540540541
ID3386,162.0,623.027027027027
ID7822,162.0,481.5405405405405
ID4461,163.0,272.13513513513516
ID9010,163.0,509.4594594594595
ID5880,163.0,672.2972972972973
ID10001,163.0,622.7567567567568
ID10806,163.0,423.4864864864865
ID6896,163.0,794.8378378378378
ID3388,163.0,633.8378378378378
ID7825,163.0,492.02702702702703
ID4465,164.0,290.5405405405405
ID9012,164.0,544.2972972972973
ID5883,164.0,724.027027027027
ID10004,164.0,697.1351351351351
ID10808,164.0,418.97297297297297
ID6898,164.0,884.2432432432432
ID3390,164.0,675.7297297297297
ID7829,164.0,521.918918918919
ID4470,165.0,281.64864864864865
ID9014,165.0,495.5405405405405
ID5885,165.0,719.2162162162163
ID10006,165.0,638.6486486486486
ID10810,165.0,401.1621621621622
ID6900,165.0,783.1891891891892
ID3392,165.0,608.6756756756756
ID7833,165.0,485.4864864864865
ID4474,166.0,275.18918918918916
ID9016,166.0,502.0810810810811
ID5888,166.0,718.7297297297297
ID10009,166.0,631.3783783783783
ID10812,166.0,401.7567567567568
ID6902,166.0,803.6216216216217
ID3394,166.0,620.1081081081081
ID7836,166.0,488.1621621621622
ID4477,167.0,276.6216216216216
ID9018,167.0,538.027027027027
ID5891,167.0,732.7027027027027
ID10012,167.0,667.6216216216217
ID10814,167.0,397.2162162162162
ID6904,167.0,884.3783783783783
ID3396,167.0,674.0
ID7840,167.0,503.4054054054054
ID4483,168.0,294.7837837837838
ID9020,168.0,484.6756756756757
ID5893,168.0,714.4324324324324
ID10014,168.0,606.027027027027
ID10816,168.0,389.2972972972973
ID6906,168.0,776.0540540540541
ID3398,168.0,601.2162162162163
ID7843,168.0,470.86486486486484
ID4487,169.0,273.2432432432432
ID9022,169.0,500.4054054054054
ID5896,169.0,709.1621621621622
ID10016,169.0,624.5405405405405
ID10818,169.0,393.6756756756757
ID6908,169.0,797.6486486486486
ID3400,169.0,636.1621621621622
ID7846,169.0,489.6216216216216
ID4492,170.0,274.7567567567568
ID9024,170.0,509.8378378378378
ID5899,170.0,726.1891891891892
ID10018,170.0,633.9459459459459
ID10820,170.0,390.3243243243243
ID6910,170.0,797.7567567567568
ID3402,170.0,621.1081081081081
ID7849,170.0,482.97297297297297
ID4496,171.0,270.0
ID9026,171.0,503.5135135135135
ID5902,171.0,735.0540540540541
ID10021,171.0,630.918918918919
ID10822,171.0,397.72972972972974
ID6912,171.0,824.4054054054054
ID3404,171.0,625.5945945945946
ID7852,171.0,492.6216216216216
ID4499,172.0,271.8378378378378
ID9028,172.0,491.97297297297297
ID5905,172.0,741.3513513513514
ID10024,172.0,644.5135135135135
ID10824,172.0,422.86486486486484
ID6914,172.0,866.3783783783783
ID3406,172.0,634.4324324324324
ID7856,172.0,486.5405405405405
ID4503,173.0,271.5135135135135
ID9030,173.0,500.3783783783784
ID5908,173.0,741.7567567567568
ID10026,173.0,634.1081081081081
ID10830,173.0,434.64864864864865
ID6916,173.0,863.6486486486486
ID3408,173.0,627.7837837837837
ID7860,173.0,484.5135135135135
ID4507,174.0,269.18918918918916
ID9032,174.0,497.1081081081081
ID5911,174.0,729.9459459459459
ID10028,174.0,641.4864864864865
ID10826,174.0,426.56756756756755
ID6918,174.0,860.2432432432432
ID3410,174.0,643.6756756756756
ID7863,174.0,483.43243243243245
ID4511,175.0,273.13513513513516
ID9034,175.0,500.97297297297297
ID5914,175.0,731.8648648648649
ID10030,175.0,678.1081081081081
ID10828,175.0,465.7027027027027
ID6920,175.0,857.1891891891892
ID3412,175.0,647.7297297297297
ID7866,175.0,496.9189189189189
ID4514,176.0,276.1081081081081
ID9036,176.0,542.6486486486486
ID5917,176.0,744.2972972972973
ID10032,176.0,727.4864864864865
ID10835,176.0,468.64864864864865
ID6922,176.0,907.1621621621622
ID3414,176.0,719.2702702702703
ID7870,176.0,523.972972972973
ID4520,177.0,273.13513513513516
ID9038,177.0,488.4864864864865
ID5919,177.0,722.8108108108108
ID10034,177.0,650.4864864864865
ID10837,177.0,458.35135135135135
ID6925,177.0,831.972972972973
ID3416,177.0,645.4864864864865
ID7874,177.0,484.1621621621622
ID4523,178.0,278.6756756756757
ID9040,178.0,544.5945945945946
ID5922,178.0,759.027027027027
ID10036,178.0,696.8648648648649
ID10839,178.0,452.02702702702703
ID6927,178.0,933.4864864864865
ID3418,178.0,757.3783783783783
ID7877,178.0,506.8918918918919
ID4531,179.0,262.9189189189189
ID9042,179.0,482.94594594594594
ID5924,179.0,732.4864864864865
ID10038,179.0,632.5405405405405
ID10841,179.0,449.0810810810811
ID6930,179.0,856.8378378378378
ID3420,179.0,674.918918918919
ID7881,179.0,481.97297297297297
ID4535,180.0,263.3783783783784
ID9044,180.0,493.5945945945946
ID5927,180.0,741.2972972972973
ID10040,180.0,648.2972972972973
ID10843,180.0,445.1621621621622
ID6932,180.0,880.7567567567568
ID3422,180.0,685.081081081081
ID7884,180.0,478.4594594594595
ID4539,181.0,268.4054054054054
ID9046,181.0,506.35135135135135
ID5930,181.0,731.6486486486486
ID10042,181.0,644.3513513513514
ID10845,181.0,436.94594594594594
ID6934,181.0,871.2702702702703
ID3424,181.0,694.3513513513514
ID7887,181.0,494.7837837837838
ID4542,182.0,271.7027027027027
ID9048,182.0,533.6486486486486
ID5933,182.0,758.3243243243244
ID10044,182.0,681.7027027027027
ID10847,182.0,436.64864864864865
ID6936,182.0,933.5405405405405
ID3426,182.0,759.6216216216217
ID7891,182.0,513.4054054054054
ID4546,183.0,278.64864864864865
ID9050,183.0,496.5135135135135
ID5935,183.0,722.7297297297297
ID10046,183.0,615.3243243243244
ID10849,183.0,421.7837837837838
ID6938,183.0,854.7567567567568
ID3428,183.0,658.4324324324324
ID7895,183.0,494.86486486486484
ID4549,184.0,275.81081081081084
ID9052,184.0,532.8648648648649
ID5938,184.0,755.5945945945946
ID10048,184.0,687.5945945945946
ID10851,184.0,428.8378378378378
ID6940,184.0,926.4054054054054
ID3430,184.0,747.8918918918919
ID7898,184.0,515.918918918919
ID4554,185.0,268.5135135135135
ID9054,185.0,489.8378378378378
ID5940,185.0,731.0540540540541
ID10050,185.0,608.8108108108108
ID10853,185.0,421.05405405405406
ID6943,185.0,843.081081081081
ID3432,185.0,665.081081081081
ID7901,185.0,479.1621621621622
ID4560,186.0,285.56756756756755
ID9056,186.0,544.4864864864865
ID5943,186.0,763.2162162162163
ID10053,186.0,666.4324324324324
ID10855,186.0,419.4054054054054
ID6945,186.0,938.1081081081081
ID3434,186.0,738.1351351351351
ID7904,186.0,517.918918918919
ID4564,187.0,272.56756756756755
ID9058,187.0,485.4864864864865
ID5945,187.0,728.1081081081081
ID10055,187.0,604.8918918918919
ID10857,187.0,416.43243243243245
ID6948,187.0,841.5675675675676
ID3436,187.0,658.6216216216217
ID7907,187.0,490.13513513513516
ID4568,188.0,301.6756756756757
ID9060,188.0,533.2432432432432
ID5948,188.0,759.1891891891892
ID10058,188.0,651.1351351351351
ID10859,188.0,417.86486486486484
ID6950,188.0,928.4864864864865
ID3438,188.0,747.1081081081081
ID7910,188.0,518.5135135135135
ID4575,189.0,294.86486486486484
ID9062,189.0,488.2972972972973
ID5950,189.0,734.4324324324324
ID10060,189.0,615.8918918918919
ID10861,189.0,422.94594594594594
ID6953,189.0,839.027027027027
ID3440,189.0,662.9459459459459
ID7914,189.0,495.4054054054054
ID4578,190.0,294.4864864864865
ID9064,190.0,551.3783783783783
ID5953,190.0,792.2972972972973
ID10062,190.0,692.2432432432432
ID10863,190.0,423.6216216216216
ID6955,190.0,956.081081081081
ID3442,190.0,778.9459459459459
ID7917,190.0,552.7297297297297
ID4581,191.0,287.97297297297297
ID9066,191.0,512.5675675675676
ID5955,191.0,747.972972972973
ID10064,191.0,639.0540540540541
ID10865,191.0,418.6756756756757
ID6958,191.0,878.6756756756756
ID3444,191.0,703.0
ID7921,191.0,496.3783783783784
ID4584,192.0,289.0
ID9068,192.0,522.6756756756756
ID5958,192.0,756.1351351351351
ID10067,192.0,644.7027027027027
ID10868,192.0,418.05405405405406
ID6960,192.0,888.8648648648649
ID3446,192.0,705.5945945945946
ID7924,192.0,502.2432432432432
ID4588,193.0,280.72972972972974
ID9070,193.0,532.081081081081
ID5961,193.0,759.8378378378378
ID10069,193.0,643.4324324324324
ID10872,193.0,415.3243243243243
ID6962,193.0,898.2972972972973
ID3448,193.0,707.7567567567568
ID7928,193.0,512.027027027027
ID4591,194.0,292.81081081081084
ID9072,194.0,542.5405405405405
ID5964,194.0,785.3783783783783
ID10072,194.0,655.4864864864865
ID10877,194.0,422.18918918918916
ID6964,194.0,961.1891891891892
ID3450,194.0,770.7837837837837
ID7931,194.0,532.7027027027027
ID4596,195.0,281.97297297297297
ID9074,195.0,506.8918918918919
ID5966,195.0,753.5135135135135
ID10074,195.0,620.5135135135135
ID10881,195.0,407.13513513513516
ID6967,195.0,860.1351351351351
ID3452,195.0,691.9459459459459
ID7935,195.0,496.8918918918919
ID4600,196.0,282.43243243243245
ID9076,196.0,532.0
ID5969,196.0,760.4594594594595
ID10076,196.0,635.1081081081081
ID10885,196.0,413.13513513513516
ID6969,196.0,884.7567567567568
ID3454,196.0,701.8648648648649
ID7939,196.0,505.3243243243243
ID4605,197.0,293.8918918918919
ID9078,197.0,535.8378378378378
ID5972,197.0,759.8378378378378
ID10078,197.0,655.918918918919
ID10889,197.0,422.43243243243245
ID6971,197.0,886.5945945945946
ID3456,197.0,715.2432432432432
ID7942,197.0,506.27027027027026
ID4609,198.0,278.1621621621622
ID9080,198.0,517.8918918918919
ID5975,198.0,770.2432432432432
ID10080,198.0,631.4324324324324
ID10894,198.0,420.4594594594595
ID6973,198.0,887.6216216216217
ID3458,198.0,757.6216216216217
ID7945,198.0,508.27027027027026
ID4612,199.0,274.97297297297297
ID9082,199.0,523.7567567567568
ID5978,199.0,772.2432432432432
ID10082,199.0,632.5135135135135
ID10899,199.0,405.8378378378378
ID6975,199.0,895.7027027027027
ID3460,199.0,717.8108108108108
ID7949,199.0,507.5945945945946
ID4615,200.0,275.7567567567568
ID9084,200.0,529.4054054054054
ID5981,200.0,773.5675675675676
ID10084,200.0,656.1081081081081
ID10903,200.0,417.7567567567568
ID6977,200.0,911.4054054054054
ID3462,200.0,731.8918918918919
ID7953,200.0,516.3783783783783
ID4619,201.0,277.97297297297297
ID9086,201.0,523.0540540540541
ID5984,201.0,777.4324324324324
ID10086,201.0,618.7567567567568
ID10907,201.0,410.86486486486484
ID6979,201.0,929.918918918919
ID3464,201.0,735.1891891891892
ID7957,201.0,508.4054054054054
ID4622,202.0,289.2432432432432
ID9088,202.0,523.972972972973
ID5987,202.0,748.2702702702703
ID10088,202.0,650.4054054054054
ID10911,202.0,413.1621621621622
ID6981,202.0,924.1891891891892
ID3466,202.0,742.972972972973
ID7960,202.0,511.97297297297297
ID4626,203.0,278.1081081081081
ID9090,203.0,531.2702702702703
ID5989,203.0,782.0
ID10090,203.0,643.1621621621622
ID10914,203.0,416.56756756756755
ID6983,203.0,911.6486486486486
ID3468,203.0,729.081081081081
ID7964,203.0,511.72972972972974
ID4630,204.0,275.3243243243243
ID9092,204.0,513.7837837837837
ID5992,204.0,771.3783783783783
ID10092,204.0,640.7837837837837
ID10917,204.0,416.4054054054054
ID6985,204.0,902.1891891891892
ID3470,204.0,732.7567567567568
ID7968,204.0,508.27027027027026
ID4636,205.0,281.6216216216216
ID9094,205.0,517.2432432432432
ID5995,205.0,787.1081081081081
ID10094,205.0,628.0
ID10921,205.0,420.8918918918919
ID6987,205.0,893.6486486486486
