LABEL,FRAME,Mean ch1
Label,Frame,Mean ch1
,,(counts)
ID13559,103.0,753.3243243243244
ID18342,103.0,528.3243243243244
ID14448,103.0,590.972972972973
ID15696,103.0,575.5405405405405
ID11899,103.0,650.9459459459459
ID16551,104.0,473.6216216216216
ID12698,104.0,546.3783783783783
ID17469,104.0,627.2702702702703
ID13561,104.0,754.3513513513514
ID18345,104.0,526.9459459459459
ID14451,104.0,597.3783783783783
ID15698,104.0,565.5945945945946
ID11901,104.0,650.081081081081
ID16553,105.0,429.97297297297297
ID12700,105.0,515.9459459459459
ID17471,105.0,528.6216216216217
ID13563,105.0,634.2972972972973
ID18348,105.0,514.3783783783783
ID14454,105.0,545.8648648648649
ID15700,105.0,513.1081081081081
ID11903,105.0,570.081081081081
ID16556,106.0,439.2432432432432
ID12702,106.0,496.72972972972974
ID17473,106.0,573.2702702702703
ID13565,106.0,660.6756756756756
ID18350,106.0,524.4864864864865
ID14458,106.0,519.8378378378378
ID15702,106.0,525.5945945945946
ID11905,106.0,588.6486486486486
ID16558,107.0,453.86486486486484
ID12704,107.0,493.7027027027027
ID17476,107.0,574.0540540540541
ID13567,107.0,658.1891891891892
ID18353,107.0,525.5405405405405
ID14462,107.0,551.1621621621622
ID15704,107.0,525.7027027027027
ID11907,107.0,608.972972972973
ID16560,108.0,444.2972972972973
ID12708,108.0,498.35135135135135
ID17479,108.0,566.972972972973
ID13569,108.0,639.2162162162163
ID18356,108.0,530.3783783783783
ID14466,108.0,498.2432432432432
ID15706,108.0,526.2702702702703
ID11909,108.0,599.2162162162163
ID16562,109.0,449.5945945945946
ID12712,109.0,507.18918918918916
ID17482,109.0,573.2162162162163
ID13571,109.0,663.6756756756756
ID18359,109.0,530.3243243243244
ID14470,109.0,550.5945945945946
ID15708,109.0,530.3513513513514
ID11911,109.0,607.2432432432432
ID16564,110.0,442.8378378378378
ID12714,110.0,503.64864864864865
ID17484,110.0,576.7567567567568
ID13573,110.0,651.1891891891892
ID18362,110.0,528.7297297297297
ID14474,110.0,429.9189189189189
ID15710,110.0,530.5675675675676
ID11913,110.0,606.0540540540541
ID16566,111.0,452.3243243243243
ID12716,111.0,508.1621621621622
ID17486,111.0,577.0
ID13575,111.0,641.4054054054054
ID18365,111.0,530.2432432432432
ID14479,111.0,553.2972972972973
ID15712,111.0,534.8108108108108
ID11915,111.0,607.3783783783783
ID16568,112.0,447.05405405405406
ID12718,112.0,502.1081081081081
ID17488,112.0,583.1081081081081
ID13577,112.0,643.5945945945946
ID18368,112.0,538.5675675675676
ID14481,112.0,559.6216216216217
ID15714,112.0,519.972972972973
ID11917,112.0,598.972972972973
ID16570,113.0,484.4054054054054
ID12721,113.0,536.8648648648649
ID17491,113.0,630.9459459459459
ID13579,113.0,762.1621621621622
ID18371,113.0,519.2162162162163
ID14483,113.0,598.972972972973
ID15717,113.0,574.2162162162163
ID11919,113.0,671.6486486486486
ID16572,114.0,436.27027027027026
ID12723,114.0,395.8378378378378
ID17493,114.0,560.0
ID13581,114.0,627.3783783783783
ID18374,114.0,543.4054054054054
ID14485,114.0,541.2702702702703
ID15719,114.0,519.7027027027027
ID11921,114.0,595.5945945945946
ID16574,115.0,454.13513513513516
ID12726,115.0,508.1081081081081
ID17495,115.0,579.972972972973
ID13583,115.0,664.0
ID18376,115.0,506.27027027027026
ID14487,115.0,556.6486486486486
ID15721,115.0,530.2972972972973
ID11923,115.0,608.5675675675676
ID16577,116.0,454.0810810810811
ID12729,116.0,508.2162162162162
ID17497,116.0,564.7027027027027
ID13585,116.0,667.7567567567568
ID18379,116.0,509.94594594594594
ID14489,116.0,560.6486486486486
ID15723,116.0,535.8918918918919
ID11925,116.0,600.8378378378378
ID16580,117.0,496.72972972972974
ID12732,117.0,526.6486486486486
ID17499,117.0,640.918918918919
ID13587,117.0,750.7837837837837
ID18381,117.0,560.8918918918919
ID14491,117.0,589.1351351351351
ID15726,117.0,585.5945945945946
ID11927,117.0,661.2702702702703
ID16583,118.0,445.5405405405405
ID12737,118.0,506.6756756756757
ID17501,118.0,576.2162162162163
ID13589,118.0,628.5945945945946
ID18384,118.0,515.0
ID14493,118.0,478.2162162162162
ID15728,118.0,528.4864864864865
ID11929,118.0,604.4594594594595
ID16585,119.0,485.1081081081081
ID12740,119.0,527.3783783783783
ID17503,119.0,635.8918918918919
ID13591,119.0,761.3783783783783
ID18386,119.0,522.4324324324324
ID14495,119.0,521.7567567567568
ID15731,119.0,578.6756756756756
ID11932,119.0,656.2702702702703
ID16588,120.0,446.18918918918916
ID12745,120.0,427.2432432432432
ID17505,120.0,579.2972972972973
ID13593,120.0,636.972972972973
ID18389,120.0,540.8378378378378
ID14499,120.0,522.2432432432432
ID15733,120.0,527.2162162162163
ID11934,120.0,593.8108108108108
ID16590,121.0,453.4864864864865
ID12747,121.0,438.2432432432432
ID17507,121.0,581.8378378378378
ID13595,121.0,653.081081081081
ID18391,121.0,507.6756756756757
ID14502,121.0,526.2972972972973
ID15735,121.0,538.0
ID11936,121.0,624.3783783783783
ID16593,122.0,455.0810810810811
ID12749,122.0,434.02702702702703
ID17509,122.0,589.1351351351351
ID13597,122.0,664.0
ID18394,122.0,516.6486486486486
ID14505,122.0,530.2702702702703
ID15737,122.0,554.1351351351351
ID11938,122.0,613.6756756756756
ID16596,123.0,470.4864864864865
ID12753,123.0,433.6756756756757
ID17511,123.0,581.5405405405405
ID13599,123.0,676.972972972973
ID18397,123.0,538.1621621621622
ID14508,123.0,533.1351351351351
ID15739,123.0,534.4054054054054
ID11940,123.0,595.5945945945946
ID16598,124.0,462.86486486486484
ID12751,124.0,432.56756756756755
ID17513,124.0,582.0
ID13601,124.0,684.0
ID18399,124.0,539.1891891891892
ID14511,124.0,530.0
ID15741,124.0,540.5405405405405
ID11942,124.0,595.972972972973
ID16601,125.0,460.81081081081084
ID12755,125.0,431.7837837837838
ID17515,125.0,581.5135135135135
ID13603,125.0,677.0540540540541
ID18402,125.0,536.3783783783783
ID14514,125.0,533.0
ID15743,125.0,528.5675675675676
ID11944,125.0,601.4864864864865
ID16603,126.0,450.8918918918919
ID12757,126.0,432.86486486486484
ID17517,126.0,590.0540540540541
ID13605,126.0,684.8918918918919
ID18405,126.0,542.027027027027
ID14517,126.0,595.7837837837837
ID15745,126.0,539.2432432432432
ID11946,126.0,589.7837837837837
ID16606,127.0,457.6756756756757
ID12759,127.0,437.56756756756755
ID17519,127.0,593.1891891891892
ID13607,127.0,683.6756756756756
ID18408,127.0,540.3783783783783
ID14520,127.0,525.8108108108108
ID15747,127.0,540.5135135135135
ID11948,127.0,594.2702702702703
ID16609,128.0,457.4864864864865
ID12761,128.0,429.05405405405406
ID17521,128.0,594.4054054054054
ID13609,128.0,683.3243243243244
ID18411,128.0,545.3513513513514
ID14523,128.0,579.2162162162163
ID15749,128.0,538.4324324324324
ID11950,128.0,604.2162162162163
ID16612,129.0,453.56756756756755
ID12763,129.0,480.3783783783784
ID17523,129.0,588.1891891891892
ID13611,129.0,676.7297297297297
ID18414,129.0,538.6756756756756
ID14526,129.0,570.6486486486486
ID15751,129.0,537.7027027027027
ID11952,129.0,624.5675675675676
ID16614,130.0,455.72972972972974
ID12765,130.0,471.13513513513516
ID17525,130.0,598.2432432432432
ID13613,130.0,690.7297297297297
ID18417,130.0,543.7837837837837
ID14530,130.0,514.2702702702703
ID15753,130.0,542.081081081081
ID11954,130.0,607.1891891891892
ID16617,131.0,456.1081081081081
ID12767,131.0,473.13513513513516
ID17527,131.0,596.7837837837837
ID13615,131.0,682.3243243243244
ID18420,131.0,538.5675675675676
ID14534,131.0,514.7567567567568
ID15755,131.0,541.972972972973
ID11956,131.0,608.7837837837837
ID16619,132.0,454.8918918918919
ID12769,132.0,472.5945945945946
ID17529,132.0,594.027027027027
ID13617,132.0,698.8648648648649
ID18423,132.0,508.4594594594595
ID14537,132.0,584.9459459459459
ID15757,132.0,537.4054054054054
ID11958,132.0,605.3243243243244
ID16621,133.0,459.8918918918919
ID12771,133.0,475.27027027027026
ID17531,133.0,589.2162162162163
ID13619,133.0,670.3243243243244
ID18426,133.0,539.8648648648649
ID14540,133.0,581.9459459459459
ID15759,133.0,538.8918918918919
ID11960,133.0,606.1621621621622
ID16623,134.0,456.1081081081081
ID12773,134.0,473.0810810810811
ID17533,134.0,597.0
ID13621,134.0,684.4864864864865
ID18429,134.0,552.972972972973
ID14543,134.0,513.3513513513514
ID15761,134.0,546.7837837837837
ID11962,134.0,604.0
ID16626,135.0,452.18918918918916
ID12775,135.0,481.5945945945946
ID17535,135.0,590.8648648648649
ID13623,135.0,671.6756756756756
ID18432,135.0,541.2432432432432
ID14546,135.0,527.3783783783783
ID15763,135.0,534.3243243243244
ID11964,135.0,601.1621621621622
ID16629,136.0,463.2432432432432
ID12777,136.0,475.0
ID17537,136.0,590.918918918919
ID13625,136.0,669.2702702702703
ID18435,136.0,539.2972972972973
ID14549,136.0,579.7297297297297
ID15765,136.0,543.5675675675676
ID11966,136.0,602.0540540540541
ID16632,137.0,455.27027027027026
ID12779,137.0,482.4864864864865
ID17539,137.0,577.1621621621622
ID13627,137.0,677.8378378378378
ID18438,137.0,522.8108108108108
ID14553,137.0,514.8918918918919
ID15767,137.0,535.2432432432432
ID11968,137.0,600.7567567567568
ID16635,138.0,453.8378378378378
ID12781,138.0,478.56756756756755
ID17541,138.0,574.1081081081081
ID13629,138.0,660.8378378378378
ID18441,138.0,515.6486486486486
ID14559,138.0,526.8378378378378
ID15769,138.0,530.6216216216217
ID11970,138.0,582.0540540540541
ID16638,139.0,448.27027027027026
ID12783,139.0,474.6216216216216
ID17543,139.0,570.918918918919
ID13631,139.0,679.8378378378378
ID18444,139.0,541.8918918918919
ID14562,139.0,529.4054054054054
ID15771,139.0,528.7567567567568
ID11972,139.0,618.9459459459459
ID16641,140.0,449.7567567567568
ID12785,140.0,482.7837837837838
ID17545,140.0,579.6486486486486
ID13633,140.0,659.2162162162163
ID18447,140.0,542.8108108108108
ID14565,140.0,513.2702702702703
ID15773,140.0,536.6756756756756
ID11974,140.0,622.3243243243244
ID16644,141.0,448.1081081081081
ID12787,141.0,473.81081081081084
ID17547,141.0,586.8378378378378
ID13635,141.0,663.2972972972973
ID18450,141.0,538.1351351351351
ID14568,141.0,512.8108108108108
ID15775,141.0,539.8918918918919
ID11976,141.0,622.1891891891892
ID16646,142.0,443.35135135135135
ID12789,142.0,483.94594594594594
ID17549,142.0,570.918918918919
ID13637,142.0,674.7837837837837
ID18453,142.0,526.8378378378378
ID14571,142.0,551.3783783783783
ID15777,142.0,537.3513513513514
ID11978,142.0,625.972972972973
ID16648,143.0,461.4594594594595
ID12791,143.0,474.7027027027027
ID17551,143.0,587.081081081081
ID13639,143.0,683.7027027027027
ID18456,143.0,528.4594594594595
ID14575,143.0,575.8378378378378
ID15779,143.0,544.7027027027027
ID11980,143.0,607.7837837837837
ID16650,144.0,455.81081081081084
ID12793,144.0,486.4864864864865
ID17553,144.0,587.2162162162163
ID13641,144.0,672.2702702702703
ID18459,144.0,523.5675675675676
ID14581,144.0,510.3783783783784
ID15781,144.0,539.3243243243244
ID11982,144.0,597.5945945945946
ID16653,145.0,484.18918918918916
ID12795,145.0,497.27027027027026
ID17555,145.0,622.6216216216217
ID13643,145.0,776.1891891891892
ID18462,145.0,533.7297297297297
ID14583,145.0,540.918918918919
ID15784,145.0,582.8378378378378
ID11984,145.0,657.027027027027
ID16656,146.0,441.2162162162162
ID12797,146.0,466.4594594594595
ID17557,146.0,554.4864864864865
ID13645,146.0,650.6216216216217
ID18465,146.0,523.9459459459459
ID14585,146.0,500.2432432432432
ID15786,146.0,525.4054054054054
ID11986,146.0,600.4864864864865
ID16658,147.0,452.4594594594595
ID12799,147.0,477.5135135135135
ID17559,147.0,593.5675675675676
ID13647,147.0,679.918918918919
ID18467,147.0,519.918918918919
ID14587,147.0,522.3243243243244
ID15788,147.0,536.6756756756756
ID11988,147.0,600.2432432432432
ID16661,148.0,445.3243243243243
ID12801,148.0,476.81081081081084
ID17561,148.0,588.2432432432432
ID13649,148.0,676.3243243243244
ID18470,148.0,521.6756756756756
ID14589,148.0,508.86486486486484
ID15790,148.0,534.5945945945946
ID11990,148.0,622.7837837837837
ID16663,149.0,478.43243243243245
ID12803,149.0,487.8918918918919
ID17563,149.0,633.027027027027
ID13651,149.0,771.2972972972973
ID18473,149.0,533.918918918919
ID14591,149.0,532.027027027027
ID15793,149.0,587.2162162162163
ID11992,149.0,668.4594594594595
ID16665,150.0,436.7567567567568
ID12805,150.0,469.9189189189189
ID17565,150.0,555.8108108108108
ID13653,150.0,618.1621621621622
ID18476,150.0,520.0
ID14593,150.0,494.43243243243245
ID15795,150.0,534.8108108108108
ID11994,150.0,605.2972972972973
ID16667,151.0,490.72972972972974
ID12807,151.0,494.7567567567568
ID17567,151.0,618.1621621621622
ID13655,151.0,746.2702702702703
ID18479,151.0,539.4054054054054
ID14595,151.0,531.2432432432432
ID15797,151.0,580.3783783783783
ID11997,151.0,645.7027027027027
ID16669,152.0,441.72972972972974
ID12809,152.0,451.7027027027027
ID17569,152.0,575.7837837837837
ID13657,152.0,625.2162162162163
ID18482,152.0,500.0810810810811
ID14597,152.0,501.1621621621622
ID15799,152.0,522.6216216216217
ID11999,152.0,598.1891891891892
ID16671,153.0,439.1621621621622
ID12811,153.0,471.7027027027027
ID17571,153.0,580.2972972972973
ID13659,153.0,661.0540540540541
ID18485,153.0,507.4864864864865
ID14599,153.0,516.027027027027
ID15801,153.0,540.6756756756756
ID12001,153.0,630.6486486486486
ID16674,154.0,477.1081081081081
ID12813,154.0,491.7837837837838
ID17573,154.0,644.8378378378378
ID13661,154.0,723.972972972973
ID18488,154.0,529.4324324324324
ID14601,154.0,503.8378378378378
ID15803,154.0,591.5675675675676
ID12003,154.0,644.3783783783783
ID16677,155.0,430.5945945945946
ID12815,155.0,464.2162162162162
ID17575,155.0,564.5405405405405
ID13663,155.0,614.4864864864865
ID18491,155.0,512.7837837837837
ID14607,155.0,531.5945945945946
ID15805,155.0,524.1351351351351
ID12005,155.0,567.0540540540541
ID16679,156.0,450.02702702702703
ID12817,156.0,472.6756756756757
ID17577,156.0,581.6756756756756
ID13665,156.0,649.9459459459459
ID18493,156.0,507.4054054054054
ID14611,156.0,544.2432432432432
ID15807,156.0,535.6216216216217
ID12007,156.0,613.027027027027
ID16682,157.0,444.02702702702703
ID12819,157.0,472.7567567567568
ID17579,157.0,581.7027027027027
ID13667,157.0,648.4594594594595
ID18496,157.0,505.81081081081084
ID14614,157.0,543.1891891891892
ID15809,157.0,530.2972972972973
ID12009,157.0,613.2972972972973
ID16684,158.0,440.7567567567568
ID12821,158.0,467.35135135135135
ID17581,158.0,566.8918918918919
ID13669,158.0,650.3243243243244
ID18499,158.0,520.2972972972973
ID14617,158.0,533.0540540540541
ID15811,158.0,539.1351351351351
ID12011,158.0,626.6216216216217
ID16687,159.0,448.2162162162162
ID12823,159.0,465.6756756756757
ID17583,159.0,585.8108108108108
ID13671,159.0,659.4864864864865
ID18502,159.0,510.7027027027027
ID14620,159.0,533.8108108108108
ID15813,159.0,525.918918918919
ID12013,159.0,614.1891891891892
ID16690,160.0,483.7567567567568
ID12825,160.0,489.13513513513516
ID17585,160.0,624.5675675675676
ID13673,160.0,738.0540540540541
ID18505,160.0,528.1081081081081
ID14623,160.0,549.7297297297297
ID15816,160.0,581.5945945945946
ID12015,160.0,642.8378378378378
ID16693,161.0,442.5405405405405
ID12827,161.0,464.94594594594594
ID17587,161.0,552.5405405405405
ID13675,161.0,652.5135135135135
ID18508,161.0,499.3243243243243
ID14626,161.0,521.8378378378378
ID15818,161.0,511.8378378378378
ID12017,161.0,604.4054054054054
ID16695,162.0,442.94594594594594
ID12829,162.0,468.2432432432432
ID17589,162.0,613.1081081081081
ID13677,162.0,670.3243243243244
ID18510,162.0,517.081081081081
ID14629,162.0,530.7297297297297
ID15820,162.0,540.918918918919
ID12019,162.0,618.7567567567568
ID16697,163.0,444.7567567567568
ID12831,163.0,456.1081081081081
ID17591,163.0,571.1891891891892
ID13679,163.0,668.9459459459459
ID18513,163.0,511.4054054054054
ID14632,163.0,526.6756756756756
ID15822,163.0,538.2702702702703
ID12021,163.0,612.1081081081081
ID16700,164.0,482.27027027027026
ID12833,164.0,518.7567567567568
ID17593,164.0,637.5135135135135
ID13681,164.0,763.7297297297297
ID18516,164.0,527.972972972973
ID14635,164.0,549.1621621621622
ID15824,164.0,592.972972972973
ID12023,164.0,655.081081081081
ID16702,165.0,444.0
ID12837,165.0,491.6216216216216
ID17595,165.0,591.8648648648649
ID13683,165.0,656.1621621621622
ID18519,165.0,543.972972972973
ID14639,165.0,513.7567567567568
ID15826,165.0,534.1621621621622
ID12025,165.0,595.4594594594595
ID16704,166.0,445.7837837837838
ID12839,166.0,499.5405405405405
ID17597,166.0,577.9459459459459
ID13685,166.0,673.027027027027
ID18522,166.0,548.5945945945946
ID14645,166.0,576.2972972972973
ID15828,166.0,540.3243243243244
ID12027,166.0,628.7837837837837
ID16706,167.0,485.2972972972973
ID12841,167.0,511.7027027027027
ID17599,167.0,637.4054054054054
ID13687,167.0,767.1891891891892
ID18525,167.0,562.2162162162163
ID14648,167.0,543.5405405405405
ID15830,167.0,582.1351351351351
ID12029,167.0,668.3243243243244
ID16708,168.0,445.7837837837838
ID12843,168.0,491.5945945945946
ID17601,168.0,571.3243243243244
ID13689,168.0,644.0540540540541
ID18528,168.0,495.27027027027026
ID14651,168.0,517.2162162162163
ID15832,168.0,519.4054054054054
ID12031,168.0,608.3243243243244
ID16710,169.0,451.2972972972973
ID12845,169.0,502.2972972972973
ID17603,169.0,580.4594594594595
ID13691,169.0,667.081081081081
ID18531,169.0,548.7837837837837
ID14654,169.0,524.2432432432432
ID15834,169.0,531.1081081081081
ID12033,169.0,632.1351351351351
ID16712,170.0,452.8378378378378
ID12847,170.0,496.6756756756757
ID17605,170.0,579.3243243243244
ID13693,170.0,678.4324324324324
ID18534,170.0,555.081081081081
ID14657,170.0,518.3513513513514
ID15836,170.0,533.6486486486486
ID12035,170.0,632.081081081081
ID16714,171.0,448.13513513513516
ID12849,171.0,495.5945945945946
ID17607,171.0,601.081081081081
ID13695,171.0,667.8108108108108
ID18537,171.0,547.2432432432432
ID14660,171.0,575.8918918918919
ID15838,171.0,535.7837837837837
ID12037,171.0,631.9459459459459
ID16716,172.0,453.64864864864865
ID12851,172.0,505.4054054054054
ID17609,172.0,590.7027027027027
ID13697,172.0,644.5135135135135
ID18540,172.0,538.7837837837837
ID14663,172.0,565.4054054054054
ID15840,172.0,525.0
ID12039,172.0,636.5675675675676
ID16718,173.0,450.4594594594595
ID12853,173.0,501.7567567567568
ID17611,173.0,589.7567567567568
ID13699,173.0,650.0
ID18543,173.0,546.8648648648649
ID14667,173.0,510.3783783783784
ID15842,173.0,546.1081081081081
ID12041,173.0,638.2162162162163
ID16720,174.0,454.18918918918916
ID12855,174.0,502.8378378378378
ID17613,174.0,593.2702702702703
ID13701,174.0,689.5405405405405
ID18546,174.0,545.5405405405405
ID14671,174.0,580.1621621621622
ID15844,174.0,547.6486486486486
ID12043,174.0,637.081081081081
ID16722,175.0,452.8378378378378
ID12857,175.0,497.3783783783784
ID17615,175.0,605.8918918918919
ID13703,175.0,647.9459459459459
ID18549,175.0,557.6216216216217
ID14675,175.0,559.3513513513514
ID15846,175.0,555.3783783783783
ID12045,175.0,635.4054054054054
ID16724,176.0,485.3783783783784
ID12859,176.0,536.918918918919
ID17617,176.0,657.081081081081
ID13705,176.0,733.1891891891892
ID18552,176.0,565.9459459459459
ID14679,176.0,538.2162162162163
ID15848,176.0,605.6216216216217
ID12047,176.0,709.1891891891892
ID16726,177.0,430.8918918918919
ID12861,177.0,492.7027027027027
ID17619,177.0,589.1081081081081
ID13707,177.0,632.6216216216217
ID18555,177.0,499.7027027027027
ID14682,177.0,536.0
ID15850,177.0,518.6216216216217
ID12049,177.0,624.027027027027
ID16728,178.0,479.6216216216216
ID12863,178.0,513.4594594594595
ID17621,178.0,652.027027027027
ID13709,178.0,758.8108108108108
ID18558,178.0,549.8918918918919
ID14686,178.0,533.4864864864865
ID15853,178.0,597.027027027027
ID12051,178.0,669.3243243243244
ID16730,179.0,438.1081081081081
ID12865,179.0,492.3783783783784
ID17623,179.0,580.2432432432432
ID13711,179.0,621.081081081081
ID18561,179.0,526.1891891891892
ID14689,179.0,558.1081081081081
ID15855,179.0,533.1621621621622
ID12053,179.0,611.7027027027027
ID16732,180.0,442.64864864864865
ID12867,180.0,501.9189189189189
ID17625,180.0,609.9459459459459
ID13713,180.0,642.027027027027
ID18564,180.0,545.5405405405405
ID14692,180.0,571.1621621621622
ID15857,180.0,537.8378378378378
ID12055,180.0,623.4054054054054
ID16734,181.0,449.2162162162162
ID12869,181.0,485.8378378378378
ID17627,181.0,596.5675675675676
ID13715,181.0,633.0
ID18567,181.0,545.081081081081
ID14696,181.0,557.5135135135135
ID15859,181.0,538.5945945945946
ID12057,181.0,636.2972972972973
ID16736,182.0,478.6756756756757
ID12871,182.0,513.3243243243244
ID17629,182.0,638.6486486486486
ID13717,182.0,768.6756756756756
ID18570,182.0,509.97297297297297
ID14700,182.0,594.3783783783783
ID15861,182.0,588.1891891891892
ID12059,182.0,689.7567567567568
ID16738,183.0,434.02702702702703
ID12873,183.0,488.0
ID17631,183.0,566.3243243243244
ID13719,183.0,614.0540540540541
ID18573,183.0,530.6756756756756
ID14703,183.0,521.1621621621622
ID15863,183.0,516.7837837837837
ID12061,183.0,603.7027027027027
ID16740,184.0,478.1081081081081
ID12875,184.0,521.4864864864865
ID17633,184.0,649.5135135135135
ID13721,184.0,752.4864864864865
ID18575,184.0,517.6486486486486
ID14706,184.0,603.5405405405405
ID15866,184.0,584.6756756756756
ID12063,184.0,661.8108108108108
ID16742,185.0,432.0
ID12877,185.0,483.94594594594594
ID17635,185.0,580.4594594594595
ID13723,185.0,631.6216216216217
ID18578,185.0,528.2702702702703
ID14709,185.0,542.2162162162163
ID15868,185.0,522.2162162162163
ID12065,185.0,614.6216216216217
ID16744,186.0,480.1081081081081
ID12879,186.0,525.7297297297297
ID17637,186.0,643.3243243243244
ID13725,186.0,751.0
ID18580,186.0,550.8108108108108
ID14712,186.0,602.7837837837837
ID15870,186.0,579.3513513513514
ID12067,186.0,688.081081081081
ID16747,187.0,433.97297297297297
ID12881,187.0,490.0
ID17639,187.0,583.5405405405405
ID13727,187.0,626.027027027027
ID18583,187.0,525.972972972973
ID14716,187.0,543.918918918919
ID15872,187.0,516.027027027027
ID12069,187.0,616.6216216216217
ID16749,188.0,465.94594594594594
ID12883,188.0,514.1351351351351
ID17641,188.0,645.7837837837837
ID13729,188.0,708.5675675675676
ID18586,188.0,554.8378378378378
ID14722,188.0,591.918918918919
ID15875,188.0,586.8108108108108
ID12071,188.0,691.1351351351351
ID16751,189.0,428.27027027027026
ID12885,189.0,485.3243243243243
ID17643,189.0,590.081081081081
ID13731,189.0,631.5675675675676
ID18589,189.0,532.0540540540541
ID14724,189.0,517.7027027027027
ID15877,189.0,518.2972972972973
ID12073,189.0,613.4864864864865
ID16754,190.0,499.7567567567568
ID12887,190.0,524.3513513513514
ID17646,190.0,685.9459459459459
ID13733,190.0,796.1621621621622
ID18592,190.0,562.3513513513514
ID14728,190.0,606.7297297297297
ID15880,190.0,616.1351351351351
ID12075,190.0,682.5675675675676
ID16756,191.0,445.64864864864865
ID12889,191.0,489.97297297297297
ID17648,191.0,611.2972972972973
ID13735,191.0,675.3243243243244
ID18595,191.0,553.7027027027027
ID14732,191.0,560.1351351351351
ID15882,191.0,546.4864864864865
ID12077,191.0,642.972972972973
ID16759,192.0,453.97297297297297
ID12891,192.0,509.43243243243245
ID17650,192.0,622.1621621621622
ID13737,192.0,699.972972972973
ID18598,192.0,541.918918918919
ID14736,192.0,572.1351351351351
ID15884,192.0,570.6756756756756
ID12079,192.0,664.0
ID16761,193.0,460.27027027027026
ID12893,193.0,501.2162162162162
ID17652,193.0,620.4864864864865
ID13739,193.0,704.4054054054054
ID18601,193.0,499.8918918918919
ID14740,193.0,507.7027027027027
ID15886,193.0,565.4594594594595
ID12081,193.0,657.5945945945946
ID16764,194.0,489.1081081081081
ID12895,194.0,532.0
ID17654,194.0,676.7027027027027
ID13741,194.0,806.6216216216217
ID18604,194.0,559.8648648648649
ID14744,194.0,586.9459459459459
ID15888,194.0,621.6216216216217
ID12083,194.0,704.4864864864865
ID16767,195.0,447.81081081081084
ID12897,195.0,507.7027027027027
ID17656,195.0,616.4594594594595
ID13743,195.0,674.2432432432432
ID18607,195.0,545.4864864864865
ID14747,195.0,553.3783783783783
ID15890,195.0,547.8378378378378
ID12085,195.0,652.5135135135135
ID16769,196.0,469.02702702702703
ID12899,196.0,501.4594594594595
ID17658,196.0,636.7027027027027
ID13745,196.0,713.2162162162163
ID18610,196.0,555.027027027027
ID14750,196.0,569.7027027027027
ID15892,196.0,570.2432432432432
ID12087,196.0,659.2162162162163
ID16772,197.0,465.8918918918919
ID12901,197.0,497.1621621621622
ID17660,197.0,640.5675675675676
ID13747,197.0,719.4054054054054
ID18613,197.0,547.2162162162163
ID14753,197.0,562.1351351351351
ID15894,197.0,567.027027027027
ID12089,197.0,672.5405405405405
ID16775,198.0,458.94594594594594
ID12903,198.0,496.0
ID17662,198.0,634.4864864864865
ID13749,198.0,711.3513513513514
ID18616,198.0,540.3513513513514
ID14756,198.0,560.8648648648649
ID15896,198.0,566.918918918919
ID12091,198.0,658.972972972973
ID16777,199.0,460.5945945945946
ID12905,199.0,513.1621621621622
ID17664,199.0,630.1081081081081
ID13751,199.0,710.2162162162163
ID18619,199.0,556.2432432432432
ID14759,199.0,567.2702702702703
ID15898,199.0,562.7837837837837
ID12093,199.0,671.8108108108108
ID16780,200.0,464.3783783783784
ID12907,200.0,503.2162162162162
ID17666,200.0,627.2972972972973
ID13753,200.0,703.3243243243244
ID18622,200.0,554.2162162162163
ID14762,200.0,573.7837837837837
ID15900,200.0,564.3513513513514
ID12095,200.0,662.5405405405405
ID16783,201.0,460.64864864864865
ID12909,201.0,497.05405405405406
ID17668,201.0,651.2972972972973
ID13755,201.0,706.1621621621622
ID18625,201.0,543.3513513513514
ID14765,201.0,559.4864864864865
ID15902,201.0,554.6756756756756
ID12097,201.0,662.4324324324324
ID16786,202.0,462.81081081081084
ID12911,202.0,513.8648648648649
ID17670,202.0,624.4324324324324
ID13757,202.0,706.3783783783783
ID18628,202.0,544.7837837837837
ID14769,202.0,506.3243243243243
ID15904,202.0,559.7567567567568
ID12099,202.0,660.0540540540541
ID16789,203.0,456.97297297297297
ID12913,203.0,495.86486486486484
ID17672,203.0,632.0540540540541
ID13759,203.0,695.081081081081
ID18631,203.0,557.2162162162163
ID14773,203.0,560.1351351351351
ID15906,203.0,549.6756756756756
ID12101,203.0,665.2432432432432
ID16792,204.0,455.6216216216216
ID12915,204.0,504.9189189189189
ID17674,204.0,633.4324324324324
ID13761,204.0,686.1891891891892
ID18634,204.0,543.918918918919
ID14777,204.0,565.0
ID15908,204.0,551.1351351351351
ID12103,204.0,659.027027027027
ID16794,205.0,454.64864864864865
ID12917,205.0,511.35135135135135
ID17676,205.0,625.5675675675676
ID13763,205.0,676.5405405405405
ID18637,205.0,557.3243243243244
ID14780,205.0,578.1891891891892
ID15910,205.0,549.5135135135135
ID12105,205.0,664.5135135135135
ID16796,206.0,444.8918918918919
ID12919,206.0,510.6216216216216
ID17678,206.0,631.3513513513514
ID13765,206.0,674.4324324324324
ID18640,206.0,518.3783783783783
ID14783,206.0,516.1891891891892
ID15912,206.0,557.6216216216217
ID12107,206.0,656.4594594594595
ID16798,207.0,446.1621621621622
ID12921,207.0,502.94594594594594
