LABEL,POSITION_T,Mean ch1
Label,T,Mean ch1
,(sec),(counts)
ID6245,212.0,584.0952380952381
ID7310,212.0,364.0
ID8939,212.0,295.85714285714283
ID2714,213.0,482.9047619047619
ID3731,213.0,635.3809523809524
ID5070,213.0,297.6190476190476
ID6247,213.0,577.4285714285714
ID7314,213.0,359.76190476190476
ID8944,213.0,254.47619047619048
ID2717,214.0,486.5238095238095
ID3733,214.0,627.9047619047619
ID5074,214.0,288.42857142857144
ID6249,214.0,581.2857142857143
ID7318,214.0,350.95238095238096
ID8947,214.0,253.9047619047619
ID2720,215.0,474.5238095238095
ID3735,215.0,627.3809523809524
ID5078,215.0,301.57142857142856
ID6251,215.0,563.4761904761905
ID7322,215.0,354.85714285714283
ID8952,215.0,289.23809523809524
ID2722,216.0,484.85714285714283
ID3738,216.0,631.6190476190476
ID5082,216.0,288.7142857142857
ID6253,216.0,564.8571428571429
ID7326,216.0,363.04761904761904
ID8959,216.0,286.8095238095238
ID2725,217.0,471.3809523809524
ID3740,217.0,625.0
ID5086,217.0,294.76190476190476
ID6255,217.0,575.4285714285714
ID7329,217.0,351.2857142857143
ID8965,217.0,298.2857142857143
ID2728,218.0,486.6190476190476
ID3742,218.0,604.0952380952381
ID5090,218.0,292.4761904761905
ID6257,218.0,567.1428571428571
ID7333,218.0,354.23809523809524
ID8971,218.0,250.23809523809524
ID2731,219.0,466.95238095238096
ID3744,219.0,613.2380952380952
ID5094,219.0,295.6190476190476
ID6259,219.0,574.2380952380952
ID7337,219.0,349.1904761904762
ID8974,219.0,295.7142857142857
ID2734,220.0,483.2857142857143
ID3746,220.0,605.4285714285714
ID5098,220.0,292.6190476190476
ID6261,220.0,564.8571428571429
ID7341,220.0,351.6190476190476
ID8983,220.0,266.9047619047619
ID2737,221.0,453.95238095238096
ID3748,221.0,618.5714285714286
ID5102,221.0,282.4761904761905
ID6263,221.0,555.7619047619048
ID7345,221.0,353.0952380952381
ID8988,221.0,248.8095238095238
ID2740,222.0,454.6190476190476
ID3751,222.0,612.1428571428571
ID5106,222.0,283.8095238095238
ID6265,222.0,568.6666666666666
ID7348,222.0,362.42857142857144
ID8992,222.0,263.2857142857143
ID2743,223.0,458.0952380952381
ID3753,223.0,605.2380952380952
ID5110,223.0,294.6666666666667
ID6267,223.0,565.047619047619
ID7352,223.0,350.04761904761904
ID8997,223.0,254.33333333333334
ID2746,224.0,458.95238095238096
ID3755,224.0,603.1904761904761
ID5114,224.0,270.3809523809524
ID6269,224.0,557.6666666666666
ID7356,224.0,361.14285714285717
ID9000,224.0,254.14285714285714
ID2749,225.0,478.9047619047619
ID3758,225.0,597.6190476190476
ID5118,225.0,298.3809523809524
ID6271,225.0,546.1904761904761
ID7360,225.0,362.85714285714283
ID9003,225.0,252.85714285714286
ID2751,226.0,445.1904761904762
ID3760,226.0,610.5238095238095
ID5122,226.0,280.23809523809524
ID6273,226.0,579.4761904761905
ID7363,226.0,356.95238095238096
ID9006,226.0,265.95238095238096
ID2754,227.0,448.3333333333333
ID3762,227.0,595.8095238095239
ID5126,227.0,270.0
ID6275,227.0,579.6190476190476
ID7366,227.0,345.7142857142857
ID9011,227.0,268.04761904761904
ID2757,228.0,451.42857142857144
ID3765,228.0,597.2380952380952
ID5130,228.0,294.57142857142856
ID6277,228.0,582.9047619047619
ID7370,228.0,344.2857142857143
ID9014,228.0,267.6666666666667
ID2759,229.0,461.0952380952381
ID3768,229.0,597.0
ID5134,229.0,262.42857142857144
ID6279,229.0,559.0952380952381
ID7374,229.0,337.57142857142856
ID9017,229.0,272.4761904761905
ID2762,230.0,436.23809523809524
ID3770,230.0,590.2857142857143
ID5138,230.0,278.4761904761905
ID6282,230.0,544.952380952381
ID7378,230.0,346.23809523809524
ID9022,230.0,290.6666666666667
ID2765,231.0,448.6190476190476
ID3773,231.0,590.0952380952381
ID5142,231.0,281.3333333333333
ID6284,231.0,577.5238095238095
ID7382,231.0,348.0
ID9027,231.0,250.61904761904762
ID2768,232.0,452.95238095238096
ID3775,232.0,607.1904761904761
ID5146,232.0,279.0
ID6286,232.0,589.6666666666666
ID7386,232.0,344.95238095238096
ID9030,232.0,298.04761904761904
ID2771,233.0,456.57142857142856
ID3777,233.0,606.0952380952381
ID5150,233.0,284.42857142857144
ID6288,233.0,588.2857142857143
ID7390,233.0,361.23809523809524
ID9035,233.0,261.57142857142856
ID2773,234.0,439.42857142857144
ID3779,234.0,594.3809523809524
ID5154,234.0,274.95238095238096
ID6290,234.0,569.8571428571429
ID7395,234.0,365.5238095238095
ID9038,234.0,250.14285714285714
ID2776,235.0,445.0952380952381
ID3782,235.0,591.952380952381
ID5158,235.0,262.5238095238095
ID6292,235.0,579.5714285714286
ID7399,235.0,378.0952380952381
